"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"1175258","110c38fb7369ca0751b9","d769ab09a96be5a0b316","b85143bf51323b72e53c","2b3d9b31e30020d59860","Premier Parking: John Mayer","Verizon Wireless Amph. Charlotte Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: John Mayer","THIS TICKET IS VALID FOR%PREMIER PARKING%JOHN MAYER%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%TUE AUG 19 2008 7:30PM",1,20,"Mail","2008-08-19 23:30:00","2008-08-19","NULL","2008-06-07","2008-06-07 00:00:00","2008-06-07","2008-06-12","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","2b3d9b31e30020d59860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120"
"377242","49160631daba89e7ccae","6be8d6e11753a83f0b04","b4abc2a7dfb6e822c669","fcba37f40f6680dafb7f","Steely Dan: The Most Unforgettable Night Of Whatever","Steely Dan","Peter Bernstein","CONCERTS","ROCK/POP","CONCERTS","Steely Dan: The Most Unforgettable Night Of Whatever","   LIVE NATION PRESENTS           STEELY DAN                                        BEACON THEATRE       COCA-COLA CONCERT SERIES  SAT OCT 17, 2015 8:00PM  ",3,163.5,"eTicket","2015-10-18 00:00:00","2015-10-17","2015-05-28","2015-06-05","2015-05-28 16:55:03","2015-05-28","2015-10-17","EST","NEW YORK","NEW YORK","10023","www.ticketmaster.com","T ","Y ","New York","fcba37f40f6680dafb7f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17484","f36fb11e841c9df98933","ff9dfcd1cc72f8bccaf2","a020e139afb4f9658bc0","e469f20c20fd72d70de8","Zac Brown Band: Black Out The Sun Tour","Zac Brown Band","Drake White and the Big Fire","CONCERTS","COUNTRY","CONCERTS","Zac Brown Band: Black Out The Sun Tour","  BLACK OUT THE SUN TOUR        ZAC BROWN BAND         WWW.ZACBROWNBAND.COM   SARATOGA PERF ARTS CENTER     WWW.LIVENATION.COM     SAT SEP 03 2016 7:00 PM  ",7,507.5,"eTicket","2016-09-03 23:00:00","2016-09-03","2016-03-01","2016-03-04","2016-03-04 19:16:42","2016-03-04","2016-03-04","EST","SARATOGA SPRINGS","NEW YORK","12866","android.ticketmaster.us","T ","Y ","New York","e469f20c20fd72d70de8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765091","ddaed73208ad6aa75f6f","ea4fd812f0e3e5503099","b85143bf51323b72e53c","56b1dec44aba5e7b439b","Cheese Pizza Meal Deal","Warped Tour Pizza Meal","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Cheese Pizza Meal Deal","                               VANS WARPED TOUR          PIZZA MEAL DEAL                                 COMCAST CENTER,MANSFIELD   THU JUL 11 2013 11:00AM ",2,17,"TicketFast","2013-07-11 15:00:00","2013-07-11","NULL","NULL","2013-07-11 03:01:44","2013-07-10","2013-07-10","EST","MANSFIELD","MASSACHUSETTS","02048","www.concerts.livenation.com","T ","N ","Boston","56b1dec44aba5e7b439b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396092","dbf354c51f1ea69c48a8","7c08b80bfc12baaaeb77","c82db2aa874ea19ebba0","b19c7f85b97fa3af0bbf","Motley Crue: The Final Tour """"""""""""""""all bad things must come to an end""""""""""""""""","Mötley Crüe","Alice Cooper","CONCERTS","HEAVY METAL","CONCERTS","Motley Crue: The Final Tour """"""""""""""""all bad things must come to an end""""""""""""""""","   LIVE NATION PRESENTS          MOTLEY CRUE            WWW.MOTLEYCRUE.COM          THE FINAL TOUR           STATE FARM ARENA      MON OCT 05 2015 7:00 PM  ",2,133,"TicketFast","2015-10-06 00:00:00","2015-10-05","2015-04-22","2015-04-24","2015-04-24 15:09:18","2015-04-24","2015-10-01","CST","HIDALGO","TEXAS","78557","www.ticketmaster.com","T ","Y ","San Antonio","b19c7f85b97fa3af0bbf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92751","32d0bcbdeb961364d262","63d7ad80e1e7c3f1719c","8d74e7609bc261c55a13","78ef023a0ef15d1e247b","Weezer And Panic! At The Disco - summer tour 2016","Weezer","Panic! At The Disco","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Weezer And Panic! At The Disco - summer tour 2016","   LIVE NATION PRESENTS             Weezer                      &                Panic! At The Disco       PNC BANK ARTS CENTER    SAT JUL 02 2016 7:00 PM  ",2,110,"eTicket","2016-07-02 23:00:00","2016-07-02","2016-01-19","2016-01-22","2016-01-19 20:25:59","2016-01-19","2016-01-19","EST","HOLMDEL","NEW JERSEY","07733","www.concerts.livenation.com","T ","Y ","New York","78ef023a0ef15d1e247b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373566","932b5e486dc85804a04b","3f510718b680022e6c39","b85143bf51323b72e53c","2b2cde7a3149bedacdb2","Verizon Wireless Premier Parking:poison","Verizon Wireless Amph. Irvine Premier Parking","NULL","MISC","PARKING","PARKING","Verizon Wireless Premier Parking:poison","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%VERIZON AMPHITHEATER%SUN AUG 12 2007 7:00 PM",1,20,"TicketFast","2007-08-13 02:00:00","2007-08-12","NULL","2007-06-09","2007-06-09 00:00:00","2007-06-09","2007-06-09","PST","IRVINE","CALIFORNIA","92618","NULL","T ","N ","Los Angeles","2b2cde7a3149bedacdb2","M","66","200000","High School","High School","High School","2","1","1","1","Admin Managerial","Professional Technical","Admin Managerial",NA
"77633","4ecfab339fe1d9e18025","f6d4c1c6e8221ac08515","b85143bf51323b72e53c","e33142b738488096cbd8","Dcx World Tour Mmxvi","Dixie Chicks","NULL","CONCERTS","COUNTRY","CONCERTS","Dcx World Tour Mmxvi","   LIVE NATION PRESENTS          DIXIE CHICKS          DCX WORLD TOUR MMXVI      TOYOTA AMPHITHEATRE           WHEATLAND,CA        WED JUL 13 2016 7:00 PM  ",3,84,"eTicket","2016-07-14 02:00:00","2016-07-13","2015-11-17","2015-11-21","2015-12-19 16:57:13","2015-12-19","2015-12-19","PST","WHEATLAND","CALIFORNIA","95692","www.concerts.livenation.com","T ","Y ","N. California","e33142b738488096cbd8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324839","a310f84f6b23aaaa53ca","839b62559958f37c7d0f","b85143bf51323b72e53c","6e6ec7d4b405c57e62b3","Amy Schumer","Amy Schumer","NULL","CONCERTS","COMEDY","ARTS","Amy Schumer","   LIVE NATION PRESENTS        AMY SCHUMER LIVE                                TIME WARNER CABLE ARENA     NO CAMERAS/RECORDERS    SAT DEC 19 2015 7:00 PM  ",1,61.5,"eTicket","2015-12-20 00:00:00","2015-12-19","NULL","2015-10-28","2015-11-03 16:51:29","2015-11-03","2015-12-19","EST","CHARLOTTE","NORTH CAROLINA","28202","www.ticketmaster.com","T ","Y ","Charlotte","6e6ec7d4b405c57e62b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220856","5d6984519d16da5a6a96","43f0436b905bfa7c2eec","b85143bf51323b72e53c","7ed3a830761626b04ad0","Premier Parking: Rock The Bells","XFINITY Center Mansfield Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Rock The Bells","VALID FOR PARKING ONLY%PREMIER PARKING%COMCAST CTR, MANSFIELD%PARKING FOR ROCK THE BELL%LOT OPENS 3 HOURS PRIOR%SAT JUL 26 2008 12:00PM",1,40,"TicketFast","2008-07-26 16:00:00","2008-07-26","2008-05-20","2008-05-22","2008-07-25 00:00:00","2008-07-25","2008-07-26","EST","MANSFIELD","MASSACHUSETTS","02048","NULL","T ","N ","Boston","7ed3a830761626b04ad0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"656"
"618727","783a9efd22d2293a08f5","75578de54ddf5b3ca7dd","7205f93a45b2e20210bf","64ef9ecb1ab5923b549c","Florida Georgia Line: Anything Goes Tour","Florida Georgia Line","Thomas Rhett","CONCERTS","COUNTRY","CONCERTS","Florida Georgia Line: Anything Goes Tour","   LIVE NATION PRESENTS      FLORIDA GEORGIA LINE       ANYTHING GOES TOUR    WITH T. RHETT & F. BALLARD  CORAL SKY AMPHITHEATRE   THU MAY 28 2015 7:30 PM  ",2,50,"TicketFast","2015-05-28 23:30:00","2015-05-28","2015-03-11","2015-03-13","2015-05-23 21:28:38","2015-05-23","2015-05-23","EST","WEST PALM BEACH","FLORIDA","33411","www.concerts.livenation.com","T ","Y ","Miami","64ef9ecb1ab5923b549c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776657","496674d84cfb63400713","ac4b847b3fde66f2117e","b85143bf51323b72e53c","66d640b93cefa2aeeb83","Fast Lane: Pitbull & ke$ha","Fast Lane Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Fast Lane: Pitbull & ke$ha","      VALID ONLY FOR      FAST LANE: PITBULL & KE$HA   NOT A CONCERT TICKET    AARON'S AMP AT LAKEWOOD        RAIN OR SHINE        THU JUN 27 2013 7:00 PM  ",2,10,"TicketFast","2013-06-27 23:00:00","2013-06-27","NULL","2013-03-29","2013-06-17 11:10:39","2013-06-17","2013-06-18","EST","ATLANTA","GEORGIA","30315","www.concerts.livenation.com","T ","N ","Atlanta","66d640b93cefa2aeeb83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454240","d1ee99d2785f8ad5d18b","ebe30b90662305cd8f18","3f010d7b8687dbfc8409","393373f871593344a8eb","Van Halen","Van Halen","The Kenny Wayne Shepherd Band","CONCERTS","ROCK/POP","CONCERTS","Van Halen","   LIVE NATION PRESENTS           VAN HALEN             WWW.VAN-HALEN.COM          JIFFY LUBE LIVE            *  *  *  *  *        SAT AUG 29 2015 7:30 PM  ",4,322,"eTicket","2015-08-29 23:30:00","2015-08-29","2015-04-03","2015-04-04","2015-04-04 14:08:18","2015-04-04","2015-08-29","EST","BRISTOW","VIRGINIA","20136","www.concerts.livenation.com","T ","Y ","Washington DC","393373f871593344a8eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080709","a6399dd7dd87e45f7686","9babfdb02a7f8004fc6e","f53529c5679ea6ca5a48","82a8d8d20e0ea151f4ab","The Gorge Premier Parking Event: Dave Matthews Band","Gorge Amphitheatre Star Parking","Dave Matthews Band","MISC","PARKING","PARKING","The Gorge Premier Parking Event: Dave Matthews Band","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%* GOOD THIS DAY ONLY *%PREMIER PARKING PASS%GORGE AMPHITHEATRE-GEORGE%SUN SEP 6,2009 6:00PM",1,28,"Mail","2009-09-07 01:00:00","2009-09-06","NULL","2009-03-13","2009-03-13 00:00:00","2009-03-13","2009-03-18","PST","GEORGE","WASHINGTON","98848","NULL","T ","N ","Seattle","82a8d8d20e0ea151f4ab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133888","c9a7449b161bdc9f7842","2585ab53337ea9f2f466","b85143bf51323b72e53c","e677e66530d634da82ac","Ellie Goulding","Ellie Goulding","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Ellie Goulding","       ASO PRESENTS             ELLIE GOULDING        WWW.ELLIEGOULDING.COM    VERIZON WIRELESS AMP-ATL RAINORSHINE/INCLUDSPARKING MON JUN 06 2016 7:00 PM  ",2,119,"eTicket","2016-06-06 23:00:00","2016-06-06","2015-11-02","2015-11-06","2015-11-06 16:53:15","2015-11-06","NULL","EST","ALPHARETTA","GEORGIA","30009","www.ticketmaster.com","F ","Y ","Atlanta","e677e66530d634da82ac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12719","3413b340f7db718d4499","5969fc1f0a3f9db3744e","61a8eebe4bbecd416117","fcec298c5fbbf187b898","Heart With Joan Jett & the blackhearts and cheap trick","Heart","Joan Jett & the Blackhearts","CONCERTS","ROCK/POP","CONCERTS","Heart With Joan Jett & the blackhearts and cheap trick"," ROCK HALL THREE-FOR-ALL            HEART           JOAN JETT&THE BLACKHEARTS        CHEAP TRICK        WALNUT CREEK AMPHITHEATRE  WED SEP 14 2016 6:30 PM  ",4,278,"eTicket","2016-09-14 22:30:00","2016-09-14","2016-01-19","2016-01-23","2016-01-23 15:05:07","2016-01-23","NULL","EST","RALEIGH","NORTH CAROLINA","27610","www.concerts.livenation.com","F ","Y ","Raleigh","fcec298c5fbbf187b898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386222","b0106285e09a8d790aa4","7c08b80bfc12baaaeb77","c82db2aa874ea19ebba0","df9e76edb315a326929d","Motley Crue: The Final Tour """"""""""""""""all bad things must come to an end""""""""""""""""","Mötley Crüe","Alice Cooper","CONCERTS","HEAVY METAL","CONCERTS","Motley Crue: The Final Tour """"""""""""""""all bad things must come to an end""""""""""""""""","   LIVE NATION PRESENTS          MOTLEY CRUE            WWW.MOTLEYCRUE.COM          THE FINAL TOUR       RUPP ARENA/LEXINGTON KY   SUN OCT 11 2015 7:00 PM  ",2,146,"eTicket","2015-10-11 23:00:00","2015-10-11","2015-04-22","2015-04-24","2015-04-24 23:25:52","2015-04-24","2015-10-08","EST","LEXINGTON","KENTUCKY","40507","www.ticketmaster.com","T ","Y ","Cincinnati-KY","df9e76edb315a326929d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502982","627676226a8a76a4e392","1a8b574fc2599679c87a","d8524c2b36d2820a94f1","eec1b4523e86972cfbd9","Sold Out: Hard Summer Music Festival - sunday pass","HARD Summer Music Festival","Jack U","CONCERTS","DANCE MUSIC/DANCE","CONCERTS","Sold Out: Hard Summer Music Festival - sunday pass","     www.HARDFEST.COM            HARD SUMMER              MUSIC FESTIVAL       FAIRPLEX / EVENT IS 18+  1101 W.MCKINLEY AV POMONA  SUN AUG 02 2015 11:00 AM ",1,89,"Mail","2015-08-02 18:00:00","2015-08-02","2015-07-08","2015-04-22","2015-06-03 06:12:00","2015-06-02","2015-07-01","PST","POMONA","CALIFORNIA","91768","www.ticketmaster.com","T ","Y ","Los Angeles","eec1b4523e86972cfbd9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893056","7d5e8408f0e5d8b5117c","4658ab6c1cf208b130c8","b85143bf51323b72e53c","3a80874e62090b35ec00","Darien Lake Pac Vip Parking: Drake","Darien Lake Performing Arts Center E-Z Out Parking","NULL","MISC","PARKING","PARKING","Darien Lake Pac Vip Parking: Drake","   THIS TICKET IS VALID    FOR PREMIER PARKING ONLY      LOT OPENS AT 4pm               DRAKE           DARIEN LAKE PERF ARTS CTR  FRI JUN 08 2012 7:00 PM  ",1,21,"Mail","2012-06-08 23:00:00","2012-06-08","NULL","2012-03-31","2012-04-04 01:36:06","2012-04-03","2012-04-11","EST","DARIEN CENTER","NEW YORK","14040","www.livenation.com","T ","N ","Buffalo","3a80874e62090b35ec00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349823","71d100e0f3967ac4aee1","c9fc85eb41033f3bbf5e","3c33c601aa93d94e046c","a453978b1611481c5baf","The Monster Energy Outbreak Tour Presents: Gta","Gta","K Camp","CONCERTS","DANCE MUSIC/DANCE","CONCERTS","The Monster Energy Outbreak Tour Presents: Gta","    THE MONSTER ENERGY     OUTBREAK TOUR PRES: GTA        18+ W/VALID ID        FILLMORE PHILADELPHIA       1000 FRANKFORD AVE      SAT NOV 14 2015 8:00PM  ",1,22.5,"TicketFast","2015-11-15 01:00:00","2015-11-14","2015-10-12","2015-09-11","2015-11-06 13:57:37","2015-11-06","2015-11-06","EST","PHILADELPHIA","PENNSYLVANIA","19125","mobile.livenation.us","T ","Y ","Delaware Valley","a453978b1611481c5baf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734602","ea69ba10b24c7cdb60db","0efaba7ce3f0d7466b42","a14232befff04be1e2f3","2f052df9010693c6477e","Black Sabbath: Pnc Bank Arts Center Holmdel Vip Parking","Hertz Premier Parking","PNC Bank Arts Center Holmdel Premier Parking","MISC","PARKING","PARKING","Black Sabbath: Pnc Bank Arts Center Holmdel Vip Parking"," NO ADMITTANCE TO CONCERT       BLACK SABBATH        GOOD FOR THIS DATE ONLY     PNC BANK ARTS CENTER        VIP PARKING PASS      SUN AUG 04 2013 7:30 PM  ",1,29.99,"TicketFast","2013-08-04 23:30:00","2013-08-04","NULL","2013-04-20","2013-04-20 16:10:13","2013-04-20","2013-05-28","EST","HOLMDEL","NEW JERSEY","07733","www.concerts.livenation.com","T ","N ","New York","2f052df9010693c6477e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437438","277be718e5f451a3700b","174aa3654aa6c6cd2083","b85143bf51323b72e53c","409e5f45ef340b01b69d","Here Come the Mummies","Here Come the Mummies","NULL","CONCERTS","ROCK/POP","CONCERTS","Here Come the Mummies"," HOUSE OF BLUES PRESENTS    HERE COME THE MUMMIES      WWW.HOUSEOFBLUES.COM    HOUSE OF BLUES CLEVELAND 308 EUCLID AVE / ALL AGES FRI SEP 11 2015 DRS 700PM ",1,17.75,"eTicket","2015-09-11 23:00:00","2015-09-11","2015-05-13","2015-05-15","2015-08-10 21:35:03","2015-08-10","2015-08-15","CST","CLEVELAND","OHIO","44114","www.concerts.livenation.com","T ","Y ","Cleveland","409e5f45ef340b01b69d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291714","37ede81a554bcfb81460","da9ab9b6f5d99b8c3195","b85143bf51323b72e53c","982fd96b941208fa2b33","Dave Chappelle","Dave Chappelle","NULL","CONCERTS","COMEDY","ARTS","Dave Chappelle","    WWW.LIVENATION.COM          DAVE CHAPPELLE                                 THE DANFORTH MUSIC HALL   LEGAL AGE 19+/R837398916  THU FEB 11 2016 DRS 6PM  ",2,160,"Mail","2016-02-12 00:00:00","2016-02-11","NULL","2016-01-20","2016-01-20 17:03:48","2016-01-20","NULL","EST","TORONTO","ONTARIO","M4K","www.ticketmaster.ca","F ","Y ","Toronto","982fd96b941208fa2b33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594734","c85994103fe0c2fab181","4b677c3f5bec71eec8d1","b85143bf51323b72e53c","dd8f2e5b600874b01bfe","Dodge Theatre Adams Street Parking - zappa plays zappa","Parking Event","NULL","MISC","PARKING","PARKING","Dodge Theatre Adams Street Parking - zappa plays zappa","ADAMS STREET GARAGE%GOOD ONLY THIS DAY%DODGE THEATRE PARKING PASS%ENTRANCE ON ADAMS STREET%ZAPPA PLAYS ZAPPA%GARAGE OPENS AT 6:00PM",1,5,"Mail","2006-06-22 02:00:00","2006-06-21","NULL","2006-03-25","2006-05-12 00:00:00","2006-05-12","2006-05-16","MST","PHOENIX","ARIZONA","85003","NULL","T ","N ","Arizona","dd8f2e5b600874b01bfe","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",NA
"1409718","6ef88b47ff028a67beb3","3f510718b680022e6c39","6f30ba71f9d746b4c350","d00515fc6870b3484d6b","Verizon Wireless Premier Parking: Gwen Stefani","Verizon Wireless Amph. Irvine Premier Parking","Gwen Stefani","MISC","PARKING","PARKING","Verizon Wireless Premier Parking: Gwen Stefani","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%VERIZON AMPHITHEATER%SAT JUN 23 2007 8:00 PM",2,40,"Mail","2007-06-24 03:00:00","2007-06-23","NULL","2007-02-10","2007-02-10 00:00:00","2007-02-10","2007-02-18","PST","IRVINE","CALIFORNIA","92618","NULL","T ","N ","Los Angeles","d00515fc6870b3484d6b","NULL","NULL","87500","NULL","NULL","NULL","1","0","NULL","1","NULL","NULL","NULL",NA
"781688","c1c0d5974e95aa65197c","732d4f52a3ac2b7de8ef","b85143bf51323b72e53c","17b2ba11a0fa49fe2a19","Skip The Line: Robert Plant & the sensational space shifters","Live Nation C-T Upsells - Special Access","NULL","MISC","SPECIAL ENTRY (UPSELL)","UPSELL","Skip The Line: Robert Plant & the sensational space shifters","   NOT VALID FOR ENTRY          SKIP THE LINE       THIS IS NOT A CONCERT TKT     BAYOU MUSIC CENTER         520 TEXAS AVENUE     FRI JUN 21 2013 8PM DOORS ",3,30,"Mail","2013-06-22 02:00:00","2013-06-21","NULL","2013-04-26","2013-05-20 04:48:07","2013-05-19","2013-05-21","CST","HOUSTON","TEXAS","77002","www.concerts.livenation.com","T ","N ","Houston","17b2ba11a0fa49fe2a19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168243","384c7f57f1194cc84f59","f096a3aca084ca4651a4","b85143bf51323b72e53c","48ca315f3d67d4a552e3","Hillsong United","Hillsong United","NULL","CONCERTS","GOSPEL","CONCERTS","Hillsong United","     HILLSONG UNITED             EMPIRES TOUR           WITH LAUREN DAIGLE                                 VIEJAS ARENA @ SDSU     TUE MAY 17 2016 7:00 PM  ",4,158,"eTicket","2016-05-18 02:00:00","2016-05-17","2016-02-24","2016-02-26","2016-02-26 23:27:07","2016-02-26","2016-02-26","PST","SAN DIEGO","CALIFORNIA","92182","www.ticketmaster.com","T ","Y ","San Diego","48ca315f3d67d4a552e3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409453","e748811d8dc0eae420f7","ceeff4c6658c5c989ea5","a6fb0925da06b3357eeb","22c15aee0d7b2f748e90","Heart Of Persia Festival","Siavash Ghomayshi","Sattar","CONCERTS","ETHNIC/FOREIGN","CONCERTS","Heart Of Persia Festival","   LIVE NATION PRESENTS    HEART OF PERSIA FESTIVAL           * * *              IRVINE MEADOWS AMPH          RAIN OR SHINE        SAT SEP 26 2015 3:00 PM  ",4,167.6,"eTicket","2015-09-26 22:00:00","2015-09-26","2015-06-18","2015-06-19","2015-09-13 00:48:15","2015-09-12","2015-09-12","PST","IRVINE","CALIFORNIA","92618","www.concerts.livenation.com","T ","Y ","Los Angeles","22c15aee0d7b2f748e90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368231","cfe0f26f3cb1ab3a6760","9f5a2f3c272fa7250880","cf2e285df57aaa0233d4","2f9c444a4c36e7a35a3d","Ricky Martin: One World Tour 2015","Ricky Martin","Wisin","CONCERTS","LATIN MUSIC","CONCERTS","Ricky Martin: One World Tour 2015","   LIVE NATION PRESENTS          RICKY MARTIN          ONE WORLD TOUR 2015      AMERICANAIRLINES ARENA      601 BISCAYNE BLVD.      SAT OCT 24 2015 8:00PM  ",2,180,"TicketFast","2015-10-25 00:00:00","2015-10-24","2015-02-14","2015-02-20","2015-04-26 00:23:16","2015-04-25","2015-10-23","EST","MIAMI","FLORIDA","33132","www.ticketmaster.com","T ","Y ","Miami","2f9c444a4c36e7a35a3d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743210","40d480a00021966887c7","0efaba7ce3f0d7466b42","b85143bf51323b72e53c","b03342a0f26761fa8307","Premier Parking: Warped Tour - this is not a concert ticket","Hertz Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Warped Tour - this is not a concert ticket","THIS VOUCHER IS VALID FOR        WARPED TOUR           PREMIER PARKING ONLY   VERIZON WIRELESS AMPH CHA USE HWY 29 TO PAVILION BLV MON JUL 29 2013 11:30 AM ",1,20,"TicketFast","2013-07-29 15:30:00","2013-07-29","NULL","2012-12-07","2013-03-07 21:29:07","2013-03-07","2013-07-28","EST","CHARLOTTE","NORTH CAROLINA","28262","www.concerts.livenation.com","T ","N ","Charlotte","b03342a0f26761fa8307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819270","9687fb284b5193d4e6ef","16bb8bab2b2525648bb1","b85143bf51323b72e53c","ebe9fb099dc7a6b75cbd","Vip Club Access: 2 chainz - this is not a concert ticket","Vip Club","NULL","MISC","CLUB ACCESS","UPSELL","Vip Club Access: 2 chainz - this is not a concert ticket","THIS VOUCHER IS VALID FOR    2 CHAINZ - VIP CLUB       VIP CLUB ACCESS ONLY     THE FILLMORE CHARLOTTE  THIS IS NOT A CONCERT TKT  SAT DEC 01 2012 9:00 PM  ",1,25,"TicketFast","2012-12-02 02:00:00","2012-12-01","NULL","2012-10-19","2012-11-24 15:40:07","2012-11-24","2012-11-24","EST","CHARLOTTE","NORTH CAROLINA","28206","www.concerts.livenation.com","T ","N ","Charlotte","ebe9fb099dc7a6b75cbd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167928","93172e20ac44a96c456a","1919cdfedc4462d6bd14","4ec6523367f0e68d4422","3932c8c18712c5fa4953","Daryl Hall & john oates","Hall and Oates","Sharon Jones & the Dap-Kings","CONCERTS","ROCK/POP","CONCERTS","Daryl Hall & john oates","LIVE NATION AND C3 PRESENT DARYL HALL & JOHN OATES     WWW.HALLANDOATES.COM     AUSTIN360 AMPHITHEATER     ** RAIN OR SHINE **    TUE MAY 17 2016 7PM SHARP ",1,87.5,"TicketFast","2016-05-18 00:00:00","2016-05-17","2016-02-09","2016-02-12","2016-02-12 16:45:09","2016-02-12","2016-02-12","CST","DEL VALLE","TEXAS","78617","www.ticketmaster.com","T ","Y ","San Antonio","3932c8c18712c5fa4953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488480","0760864f67918f43066b","c32d8895189ef807de4d","b85143bf51323b72e53c","419fa10768a249bca32b","Phish","Phish","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Phish","   LIVE NATION PRESENTS             PHISH           NO UNAUTHORIZED RECORDING       ALPINE VALLEY         DOORS OPEN AT 6:00 PM    SUN AUG 09 2015 7:00 PM  ",4,244,"Mail","2015-08-10 00:00:00","2015-08-09","2015-04-02","2015-04-04","2015-04-02 15:03:58","2015-04-02","2015-04-06","CST","ELKHORN","WISCONSIN","53121","iphone2.livenation.us","T ","Y ","Wisconsin","419fa10768a249bca32b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361410","ab6973ba232aa537f69b","e4bb8385d140221019b5","b85143bf51323b72e53c","995e723f4775b580fc51","Premier Parking: Def Leppard","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Def Leppard","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%AUGUST 24 2007%DEF LEPPARD%FORD AMPHITHEATRE%*** USE MLK ENTRANCE ***",1,15,"Mail","2007-08-24 23:00:00","2007-08-24","NULL","2007-06-09","2007-07-26 00:00:00","2007-07-26","2007-07-28","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","995e723f4775b580fc51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
